A01,dbgi_003025_01
B01,dbgi_001840_01
C01,dbgi_002453_01
D01,dbgi_001801_01
E01,dbgi_002445_01
F01,dbgi_002909_01
G01,dbgi_001790_01
H01,dbgi_001904_01
A02,dbgi_001847_01
B02,dbgi_002503_01
C02,dbgi_002278_01
D02,dbgi_002313_01
E02,dbgi_002354_01
F02,dbgi_002387_01
G02,dbgi_002464_01
H02,dbgi_003004_01
A03,dbgi_001817_01
B03,dbgi_001839_01
C03,dbgi_003018_01
D03,dbgi_002448_01
E03,dbgi_001926_01
F03,dbgi_007482_01
G03,dbgi_007190_01
H03,dbgi_007273_01
A04,dbgi_007191_01
B04,dbgi_007265_01
C04,dbgi_007277_01
D04,dbgi_007270_01
E04,dbgi_007311_02
F04,dbgi_007437_01
G04,dbgi_007472_01
H04,dbgi_007302_03
A05,dbgi_007292_01
B05,dbgi_007343_02
C05,dbgi_007257_01
D05,dbgi_007385_02
E05,dbgi_007410_03
F05,dbgi_007325_01
G05,dbgi_007181_01
H05,dbgi_007323_01
A06,dbgi_007477_01
B06,dbgi_007241_01
C06,dbgi_007178_01
D06,dbgi_007309_02
E06,dbgi_007263_01
F06,dbgi_007339_02
G06,dbgi_007305_01
H06,dbgi_007332_01
A07,dbgi_007294_01
B07,dbgi_007442_02
C07,dbgi_007223_01
D07,dbgi_007260_01
E07,dbgi_003093_01
F07,dbgi_007317_01
G07,dbgi_007319_01
H07,dbgi_007279_01
A08,dbgi_007261_01
B08,dbgi_007307_01
C08,dbgi_007388_01
D08,dbgi_007487_01
E08,dbgi_007370_02
F08,dbgi_007452_01
G08,dbgi_007312_01
H08,dbgi_007283_01
A09,dbgi_007302_02
B09,dbgi_007496_01
C09,dbgi_007334_01
D09,dbgi_007271_01
E09,dbgi_007324_01
F09,dbgi_007384_01
G09,dbgi_007192_01
H09,dbgi_003153_01
A10,dbgi_007348_01
B10,dbgi_007186_01
C10,dbgi_007308_01
D10,dbgi_007336_02
E10,dbgi_007264_01
F10,dbgi_007491_02
G10,dbgi_007267_01
H10,dbgi_007326_02
A11,dbgi_007259_01
B11,dbgi_007262_01
C11,dbgi_007301_01
D11,dbgi_007363_01
E11,dbgi_007210_01
F11,dbgi_007281_01
G11,dbgi_007249_01
H11,dbgi_007243_01
A12,dbgi_007280_01
B12,dbgi_007304_01
C12,dbgi_007291_01
D12,dbgi_007467_01
E12,dbgi_007405_01
F12,dbgi_007327_01
G12,dbgi_007337_01
H12,dbgi_007331_01
